"audit_id","ticker","time_published","title","manual_label","source","url","manual_reason","split","article_uid"
"MAG7-0407","TSLA","2025-11-05 07:10:00+00:00","Emerson Electric (NYSE:EMR) Misses Q3 Sales Expectations, Stock Drops","Not Relevant","FinancialContent","https://markets.financialcontent.com/wral/article/stockstory-2025-11-5-emerson-electric-nyseemr-misses-q3-sales-expectations-stock-drops","No direct company mechanism","development","87c9092e99b2122c5bbd87308e703125"
"MAG7-0371","TSLA","2025-11-16 14:40:27+00:00","What General Motors (GM)'s Supply Chain Pivot From China Means For Shareholders","Not Relevant","Simply Wall Street","https://simplywall.st/stocks/us/automobiles/nyse-gm/general-motors/news/what-general-motors-gms-supply-chain-pivot-from-china-means","No direct company mechanism","held_out_test","804b3a798e3e2f5ce0930623cd5b5fa4"
"MAG7-0387","TSLA","2025-11-18 12:00:00+00:00","Koji Sato reveals how Toyota outpaced EV-focused rivals in time of tariff tumult","Not Relevant","Automotive News","https://www.autonews.com/toyota/an-toyota-koji-sato-talk-from-the-top-ceo-interview-qa-1118/","No direct company mechanism","development","00ca30a259a661a004574f51860d33c7"
"MAG7-0384","TSLA","2025-11-20 07:56:00+00:00","(TSL) and the Role of Price-Sensitive Allocations","Not Relevant","Stock Traders Daily","https://news.stocktradersdaily.com/news_release/134/TSL_and_the_Role_of_Price-Sensitive_Allocations_112025075601_1763643361.html","No direct company mechanism","development","389cd344be09b9ad8fa1ec146dd29bb4"
"MAG7-0385","TSLA","2025-11-24 00:22:04+00:00","Major Tesla Investor Rejects Elon Musk’s $1 Trillion Pay Deal","Not Relevant","The Wall Street Journal","https://www.wsj.com/business/autos/major-tesla-investor-rejects-elon-musks-1-trillion-pay-deal-a55d2e68?gaa_at=eafs&gaa_n=AWEtsqfaP1U3vmQ4OKHBp4qSU67juOid3p9rwnr3SGh19HIBIV1_gHEsHEMz&gaa_ts=6923a829&gaa_sig=2PiZaNgOFrXQlHXuNuEj1aqbCKvt62Hv_5njY24JZolbzvS_Ir14UIfGKR07bYjVJaB1coFd8Mz0obWDKfQWpw%3D%3D","No direct company mechanism","development","890ccb51f5cdc65d6fbb67e52abd4760"
"MAG7-0405","TSLA","2025-11-24 14:28:00+00:00","How Tesla can leave ‘obsolete’ rivals in the dust, according to this analyst","Not Relevant","MarketWatch","https://www.marketwatch.com/story/how-tesla-can-leave-obsolete-rivals-in-the-dust-according-to-this-analyst-1c9c4e51?mod=mw_latestnews&gaa_at=eafs&gaa_n=AWEtsqdtEF5W0LIisQj3NCwJ8qQLcADsa98wqaccuyyBODHxXj85BQhWtnzU&gaa_ts=6924b6e1&gaa_sig=oYhfQvXOpQDEs6Fnc07FuZI_V_RnpYj30yI6xS50Cot9rE_V-s1hbTZAMdJ_LFvgwvuQ7b_3zDOp3kW_dJetOg%3D%3D","No direct company mechanism","development","a04f41c1bca9b05be31092583e7b4d0a"
"MAG7-0391","TSLA","2025-11-28 14:06:39+00:00","Tesla (TSLA) Stock Today, November 28, 2025: Black Friday Trade Centers on Robotaxis, FSD v14 and Musk’s $1 Trillion Pay Deal","Not Relevant","ts2.tech","https://ts2.tech/en/tesla-tsla-stock-today-november-28-2025-black-friday-trade-centers-on-robotaxis-fsd-v14-and-musks-1-trillion-pay-deal/","No direct company mechanism","development","bdd0a9640103ee72a9375203c202d3e6"
"MAG7-0400","TSLA","2025-12-03 16:49:00+00:00","Ford Just Reported an Absolute Collapse in Its EV Sales. That Could Be a Key Warning for Tesla Stock.","Not Relevant","Yahoo Finance","https://finance.yahoo.com/news/ford-just-reported-absolute-collapse-214913440.html","No direct company mechanism","development","290e336616baee34ec0f341ee01b4fe2"
"MAG7-0373","TSLA","2025-12-15 04:09:31+00:00","Wolfspeed SiC Components Powering Toyota’s EV Platforms","Not Relevant","EE Times India","https://www.eetindia.co.in/wolfspeed-sic-components-powering-toyotas-ev-platforms/","No direct company mechanism","held_out_test","3b46b0602f52620103f48e7974aaad9d"
"MAG7-0415","TSLA","2025-12-17 06:08:26+00:00","iShares Asia 50 ETF (NASDAQ:AIA) Sees Large Volume Increase After Dividend Announcement","Not Relevant","Defense World","https://www.defenseworld.net/2025/12/17/ishares-asia-50-etf-nasdaqaia-sees-large-volume-increase-after-dividend-announcement.html","No direct company mechanism","development","8808ae66453c3be9c3f1578f682ef732"
"MAG7-0367","TSLA","2025-12-19 09:18:00+00:00","Supreme Court overturns Chancery ruling, reinstates Musk’s 2018 Tesla pay deal (TSLA:NASDAQ)","Relevant","Seeking Alpha","https://seekingalpha.com/news/4533826-supreme-court-overturns-chancery-ruling-reinstates-musks-2018-tesla-pay-deal","Regulatory or legal","held_out_test","d43a0fccec75bdbecd4a1bb224dfee4a"
"MAG7-0404","TSLA","2025-12-26 19:08:44+00:00","NHTSA investigating Tesla Model 3 door releases following complaints","Relevant","KTVU","https://www.ktvu.com/news/nhtsa-investigating-tesla-model-3-door-releases-following-complaints","Regulatory or legal","development","1bc52a023034a861312599bafd9f69aa"
"MAG7-0380","TSLA","2025-12-30 12:09:18+00:00","Braskem Seals Five-Year Petrobras Naphtha Supply and Storage Deals for Brazilian Complexes","Not Relevant","The Globe and Mail","https://www.theglobeandmail.com/investing/markets/stocks/BAK-N/pressreleases/36824156/braskem-seals-five-year-petrobras-naphtha-supply-and-storage-deals-for-brazilian-complexes/","No direct company mechanism","development","70264577714743a457d56d24544130ac"
"MAG7-0406","TSLA","2026-04-02 15:11:58+00:00","Keysight launches virtual assembly simulation software","Not Relevant","Investing.com India","https://in.investing.com/news/company-news/keysight-launches-virtual-assembly-simulation-software-93CH-5321742","No direct company mechanism","development","e06f9459d3abfe80bcf880f63787e84f"
"MAG7-0388","TSLA","2026-04-07 13:37:56+00:00","Intel joins SpaceX, Tesla and xAI in Terafab chip production project","Relevant","Seeking Alpha","https://seekingalpha.com/news/4572995-intel-joins-spacex-tesla-and-xai-in-terafab-chip-production-project","Direct commercial or supply link","development","10097657f54190863cabf0f8819936a1"
"MAG7-0381","TSLA","2026-04-08 08:39:17+00:00","Assessing NIO’s Valuation After Triple-Digit Delivery Growth And First Quarterly Profit","Not Relevant","Simply Wall Street","https://simplywall.st/stocks/us/automobiles/nyse-nio/nio/news/assessing-nios-valuation-after-triple-digit-delivery-growth","No direct company mechanism","development","ae8fc19cd2ed64ead35554f772f7aad4"
"MAG7-0361","TSLA","2026-04-10 21:30:00+00:00","Ross Gerber Demands $10K Refund If Tesla's New FSD Doesn't Work 'Unsupervised'—Says Google Has 'Solved' Autonomy With Waymo","Not Relevant","Yahoo Finance","https://finance.yahoo.com/markets/stocks/articles/ross-gerber-demands-10k-refund-213040310.html","No direct company mechanism","held_out_test","b2dbfbd3ee5dd6b423f18251c8350c4c"
"MAG7-0393","TSLA","2026-04-15 21:50:54+00:00","Direxion Daily TSLA Bull 2X Shares Options Spot-On: On April 15th, 252.24K Contracts Were Traded, With 850.08K Open Interest","Not Relevant","富途牛牛","https://news.futunn.com/en/post/71555660/direxion-daily-tsla-bull-2x-shares-options-spot-on-on","No direct company mechanism","development","9d9035380e70241b863e603114a2bb85"
"MAG7-0370","TSLA","2026-04-20 01:39:42+00:00","Nation's lidar makers scaling up production","Not Relevant","China Daily - Global Edition","http://global.chinadaily.com.cn/a/202604/20/WS69e58402a310d6866eb4458b.html","No direct company mechanism","held_out_test","0bbc9f8861e44d056a96dc00bd2efb6f"
"MAG7-0392","TSLA","2026-04-20 14:08:46+00:00","Tesla Q1 Earnings Preview: Ready For Its Next Big Move (NASDAQ:TSLA)","Not Relevant","Seeking Alpha","https://seekingalpha.com/article/4892007-tesla-q1-earnings-preview-ready-for-next-big-move","No direct company mechanism","development","f673fa77bebc256e04a5530eeae6e00b"
"MAG7-0390","TSLA","2026-04-20 18:00:00+00:00","PG&E and Tesla Turn Cybertruck into a Grid Asset, Advancing the Future of Electric Power in California","Relevant","PR Newswire","https://www.prnewswire.com/news-releases/pge-and-tesla-turn-cybertruck-into-a-grid-asset-advancing-the-future-of-electric-power-in-california-302747819.html","Direct commercial or supply link","development","fd0176e53c5d68b3d60d2cc6f3c13d2c"
"MAG7-0409","TSLA","2026-04-20 19:00:36+00:00","Tesla Technically Launched Robotaxis in Dallas and Houston (Just in Time for Quarterly Earnings)","Relevant","Gizmodo","https://gizmodo.com/tesla-technically-launched-robotaxis-in-dallas-and-houston-just-in-time-for-quarterly-earnings-2000748611","Product or operations","development","08f02c941f96f73e74a5f8a3e1b6c8e3"
"MAG7-0412","TSLA","2026-04-22 07:09:12+00:00","Cryptos Rise Amidst ETF Flows, Short Squeeze","Not Relevant","RTTNews","https://www.rttnews.com/amp/3640732/cryptos-rise-amidst-etf-flows-short-squeeze.aspx","No direct company mechanism","development","011418e28edd8afd074943d0ddfa6584"
"MAG7-0374","TSLA","2026-04-23 12:39:46+00:00","$Tesla (TSLA.US)$ $Tradr 2X Short TSLA Daily ETF (TSLQ.US)$ still holding.","Not Relevant","Moomoo","https://www.moomoo.com/community/feed/tesla-tsla-us-tradr-2x-short-tsla-daily-etf-tslq-116454037520390?chain_id=Name1K9-3FXPhg.1kuk2e0&global_content=%7B%22promote_id%22%3A13764%2C%22sub_promote_id%22%3A57%2C%22f%22%3A%22www.moomoo.com%2Fstock%2FTSLA-CA%22%7D","No direct company mechanism","held_out_test","e039e2afdf37095784d5936813b4abb1"
"MAG7-0417","TSLA","2026-04-23 17:39:05+00:00","EXCLUSIVE: Ross Gerber Says He's A 'Tesla Lover, Elon Critic' - Why He Sees Himself As The Tesla Hero And Not A Villain","Not Relevant","Dailyhunt","https://m.dailyhunt.in/news/india/english/benzinga-epaper-benzinga/exclusive+ross+gerber+says+hes+a+tesla+lover+elon+critic+why+he+sees+himself+as+the+tesla+hero+and+not+a+villain-newsid-n709728836","No direct company mechanism","development","74e48823c19142046d231a053ad91034"
"MAG7-0411","TSLA","2026-04-29 12:28:04+00:00","Orion/Voltrek heads to 3 May events as EV charging buildout grows","Not Relevant","Stock Titan","https://www.stocktitan.net/news/OESX/orion-voltrek-to-participate-in-three-prominent-industry-events-in-ueu70gi8ba26.html","No direct company mechanism","development","fb3ab8bf1e89623201c33f27c3c06852"
